Item,Type,Group,Typ_Order,DefType,Antecedent,Context_Sent_TR,Sentence,Con_file,Sen_file,I1,I1_Width,I1_Height,I1_Category,I1_Noun_DE,I1_Category_EN,I1_Noun_EN,I2_2,I2_2_Width,I2_2_Height,I2_2_Category,I2_2_Noun_DE,I2,I2_Width,I2_Height,I2_Category,I2_Noun_DE,I3,I3_Width,I3_Height,I3_Category,I3_Noun_DE,I4_2,I4_2_Width,I4_2_Height,I4_2_Category,I4_2_Noun_DE,I4,I4_Width,I4_Height,I4_Category,I4_Noun_DE,I5,I5_Width,I5_Height,I6,I6_Width,I6_Height
50,filler2,A,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da cihaz.",Bana telefonu verebilir misin rica etsem?,Item50ConTR.mp3,Item50SenTR.mp3,basic-phone-2.jpg,200,164,devices,phone,X,X,sup-electronics-4.jpg,192,200,devices,radio,contrast-flip_phone-1.jpg,164,200,devices,phone,horse1.jpeg,225,225,animals,horse,chair2.jpeg,190,300,animals,bird,chair1.jpeg,500,300,animals,bird,1sub-trex.jpg,200,200,sup-planet-3.jpg,200,200
50,filler2,B,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da cihaz.",Bana telefonu verebilir misin rica etsem?,Item50ConTR.mp3,Item50SenTR.mp3,basic-phone-2.jpg,200,164,devices,phone,X,X,sup-electronics-4.jpg,192,200,devices,radio,contrast-flip_phone-1.jpg,164,200,devices,phone,horse1.jpeg,225,225,animals,horse,chair2.jpeg,190,300,animals,bird,chair1.jpeg,500,300,animals,bird,1sub-trex.jpg,200,200,sup-planet-3.jpg,200,200
50,filler2,C,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da cihaz.",Bana telefonu verebilir misin rica etsem?,Item50ConTR.mp3,Item50SenTR.mp3,basic-phone-2.jpg,200,164,devices,phone,X,X,sup-electronics-4.jpg,192,200,devices,radio,contrast-flip_phone-1.jpg,164,200,devices,phone,horse1.jpeg,225,225,animals,horse,chair2.jpeg,190,300,animals,bird,chair1.jpeg,500,300,animals,bird,1sub-trex.jpg,200,200,sup-planet-3.jpg,200,200
50,filler2,D,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da cihaz.",Bana telefonu verebilir misin rica etsem?,Item50ConTR.mp3,Item50SenTR.mp3,basic-phone-2.jpg,200,164,devices,phone,X,X,sup-electronics-4.jpg,192,200,devices,radio,contrast-flip_phone-1.jpg,164,200,devices,phone,horse1.jpeg,225,225,animals,horse,chair2.jpeg,190,300,animals,bird,chair1.jpeg,500,300,animals,bird,1sub-trex.jpg,200,200,sup-planet-3.jpg,200,200
51,filler2,A,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da hayvan.",Bana sandalyeyi verebilir misin rica etsem?,Item51ConTR.mp3,Item51SenTR.mp3,chair1.jpeg,500,300,furniture,chair,X,X,sup-furniture-1.jpg,200,155,furniture,bed,contrast-office_chair-1.jpg,142,200,furniture,chair,bird2.jpeg,274,184,animals,bird,dog2.jpeg,300,300,animals,dog,dog1.jpeg,300,300,animals,dog,sub-racecar-1.jpg,190,110,sup-planet-6.jpg,225,225
51,filler2,B,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da hayvan.",Bana sandalyeyi verebilir misin rica etsem?,Item51ConTR.mp3,Item51SenTR.mp3,chair1.jpeg,500,300,furniture,chair,X,X,sup-furniture-1.jpg,200,155,furniture,bed,contrast-office_chair-1.jpg,142,200,furniture,chair,bird2.jpeg,274,184,animals,bird,dog2.jpeg,300,300,animals,dog,dog1.jpeg,300,300,animals,dog,sub-racecar-1.jpg,190,110,sup-planet-6.jpg,225,225
51,filler2,C,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da hayvan.",Bana sandalyeyi verebilir misin rica etsem?,Item51ConTR.mp3,Item51SenTR.mp3,chair1.jpeg,500,300,furniture,chair,X,X,sup-furniture-1.jpg,200,155,furniture,bed,contrast-office_chair-1.jpg,142,200,furniture,chair,bird2.jpeg,274,184,animals,bird,dog2.jpeg,300,300,animals,dog,dog1.jpeg,300,300,animals,dog,sub-racecar-1.jpg,190,110,sup-planet-6.jpg,225,225
51,filler2,D,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da hayvan.",Bana sandalyeyi verebilir misin rica etsem?,Item51ConTR.mp3,Item51SenTR.mp3,chair1.jpeg,500,300,furniture,chair,X,X,sup-furniture-1.jpg,200,155,furniture,bed,contrast-office_chair-1.jpg,142,200,furniture,chair,bird2.jpeg,274,184,animals,bird,dog2.jpeg,300,300,animals,dog,dog1.jpeg,300,300,animals,dog,sub-racecar-1.jpg,190,110,sup-planet-6.jpg,225,225
52,filler2,A,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da meyve.",Bana karpuzu verebilir misin rica etsem?,Item52ConTR.mp3,Item52SenTR.mp3,sup-fruit-3.jpg,200,171,fruit,orange,X,X,sup-fruit-1.jpg,196,200,fruit,watermelon,sup-fruit-4.jpg,194,200,fruit,raspberry,chair2.jpeg,190,300,furniture,chair,couch1.jpeg,225,225,furniture,table,couch2.jpeg,1550,556,furniture,table,1contrast-green_apple.jpg,200,200,sup-planet-4.jpg,200,200
52,filler2,B,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da meyve.",Bana karpuzu verebilir misin rica etsem?,Item52ConTR.mp3,Item52SenTR.mp3,sup-fruit-3.jpg,200,171,fruit,orange,X,X,sup-fruit-1.jpg,196,200,fruit,watermelon,sup-fruit-4.jpg,194,200,fruit,raspberry,chair2.jpeg,190,300,furniture,chair,couch1.jpeg,225,225,furniture,table,couch2.jpeg,1550,556,furniture,table,1contrast-green_apple.jpg,200,200,sup-planet-4.jpg,200,200
52,filler2,C,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da meyve.",Bana karpuzu verebilir misin rica etsem?,Item52ConTR.mp3,Item52SenTR.mp3,sup-fruit-3.jpg,200,171,fruit,orange,X,X,sup-fruit-1.jpg,196,200,fruit,watermelon,sup-fruit-4.jpg,194,200,fruit,raspberry,chair2.jpeg,190,300,furniture,chair,couch1.jpeg,225,225,furniture,table,couch2.jpeg,1550,556,furniture,table,1contrast-green_apple.jpg,200,200,sup-planet-4.jpg,200,200
52,filler2,D,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da meyve.",Bana karpuzu verebilir misin rica etsem?,Item52ConTR.mp3,Item52SenTR.mp3,sup-fruit-3.jpg,200,171,fruit,orange,X,X,sup-fruit-1.jpg,196,200,fruit,watermelon,sup-fruit-4.jpg,194,200,fruit,raspberry,chair2.jpeg,190,300,furniture,chair,couch1.jpeg,225,225,furniture,table,couch2.jpeg,1550,556,furniture,table,1contrast-green_apple.jpg,200,200,sup-planet-4.jpg,200,200
53,filler2,A,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç lamba birkaç da hayvan.",Bana duvar lambasını verebilir misin rica etsem?,Item53ConTR.mp3,Item53SenTR.mp3,contrast-desk_lamp-1.jpg,103,200,lights,table lamp,X,X,basic-lamp-1.jpg,182,200,lights,wall light,sup-light-3.jpg,200,111,lights,flashlight,dog1.jpeg,300,300,animals,dog,fish1.jpeg,319,158,animals,fish,fish2.jpeg,299,168,animals,fish,basic-chair-1.jpg,200,184,sup-vegetable-2.jpg,200,190
53,filler2,B,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç lamba birkaç da hayvan.",Bana duvar lambasını verebilir misin rica etsem?,Item53ConTR.mp3,Item53SenTR.mp3,contrast-desk_lamp-1.jpg,103,200,lights,table lamp,X,X,basic-lamp-1.jpg,182,200,lights,wall light,sup-light-3.jpg,200,111,lights,flashlight,dog1.jpeg,300,300,animals,dog,fish1.jpeg,319,158,animals,fish,fish2.jpeg,299,168,animals,fish,basic-chair-1.jpg,200,184,sup-vegetable-2.jpg,200,190
53,filler2,C,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç lamba birkaç da hayvan.",Bana duvar lambasını verebilir misin rica etsem?,Item53ConTR.mp3,Item53SenTR.mp3,contrast-desk_lamp-1.jpg,103,200,lights,table lamp,X,X,basic-lamp-1.jpg,182,200,lights,wall light,sup-light-3.jpg,200,111,lights,flashlight,dog1.jpeg,300,300,animals,dog,fish1.jpeg,319,158,animals,fish,fish2.jpeg,299,168,animals,fish,basic-chair-1.jpg,200,184,sup-vegetable-2.jpg,200,190
53,filler2,D,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç lamba birkaç da hayvan.",Bana duvar lambasını verebilir misin rica etsem?,Item53ConTR.mp3,Item53SenTR.mp3,contrast-desk_lamp-1.jpg,103,200,lights,table lamp,X,X,basic-lamp-1.jpg,182,200,lights,wall light,sup-light-3.jpg,200,111,lights,flashlight,dog1.jpeg,300,300,animals,dog,fish1.jpeg,319,158,animals,fish,fish2.jpeg,299,168,animals,fish,basic-chair-1.jpg,200,184,sup-vegetable-2.jpg,200,190
54,filler2,A,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da sebze.",Bana meksika biberini verebilir misin rica etsem?,Item54ConTR.mp3,Item54SenTR.mp3,sub-green_pepper-2.jpg,184,200,vegetables,jalapeno,X,X,sup-vegetable-5.jpg,200,132,vegetables,broccoli,contrast-red_pepper-1.jpg,200,127,vegetables,chilli pepper,fish2.jpeg,299,168,animals,fish,horse1.jpeg,225,225,animals,horse,horse2.jpeg,264,191,animals,horse,cake2.jpeg,225,225,sup-planet-6.jpg,225,225
54,filler2,B,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da sebze.",Bana meksika biberini verebilir misin rica etsem?,Item54ConTR.mp3,Item54SenTR.mp3,sub-green_pepper-2.jpg,184,200,vegetables,jalapeno,X,X,sup-vegetable-5.jpg,200,132,vegetables,broccoli,contrast-red_pepper-1.jpg,200,127,vegetables,chilli pepper,fish2.jpeg,299,168,animals,fish,horse1.jpeg,225,225,animals,horse,horse2.jpeg,264,191,animals,horse,cake2.jpeg,225,225,sup-planet-6.jpg,225,225
54,filler2,C,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da sebze.",Bana meksika biberini verebilir misin rica etsem?,Item54ConTR.mp3,Item54SenTR.mp3,sub-green_pepper-2.jpg,184,200,vegetables,jalapeno,X,X,sup-vegetable-5.jpg,200,132,vegetables,broccoli,contrast-red_pepper-1.jpg,200,127,vegetables,chilli pepper,fish2.jpeg,299,168,animals,fish,horse1.jpeg,225,225,animals,horse,horse2.jpeg,264,191,animals,horse,cake2.jpeg,225,225,sup-planet-6.jpg,225,225
54,filler2,D,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da sebze.",Bana meksika biberini verebilir misin rica etsem?,Item54ConTR.mp3,Item54SenTR.mp3,sub-green_pepper-2.jpg,184,200,vegetables,jalapeno,X,X,sup-vegetable-5.jpg,200,132,vegetables,broccoli,contrast-red_pepper-1.jpg,200,127,vegetables,chilli pepper,fish2.jpeg,299,168,animals,fish,horse1.jpeg,225,225,animals,horse,horse2.jpeg,264,191,animals,horse,cake2.jpeg,225,225,sup-planet-6.jpg,225,225
55,filler2,A,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç tarihöncesi hayvan birkaç da mobilya.",Bana mamutu verebilir misin rica etsem?,Item55ConTR.mp3,Item55SenTR.mp3,sup-beast-3.jpg,200,135,prehistoric animals,mamooth,X,X,1sub-trex.jpg,200,200,prehistoric animals,dinosaur,1sub-trex.jpg,200,200,prehistoric animals,dinosaur,couch1.jpeg,225,225,furniture,couch,couch2.jpeg,1550,556,furniture,chair,chair1.jpeg,500,300,furniture,chair,sup-electronics-4.jpg,192,200,sup-electronics-3.jpg,200,176
55,filler2,B,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç tarihöncesi hayvan birkaç da mobilya.",Bana mamutu verebilir misin rica etsem?,Item55ConTR.mp3,Item55SenTR.mp3,sup-beast-3.jpg,200,135,prehistoric animals,mamooth,X,X,1sub-trex.jpg,200,200,prehistoric animals,dinosaur,1sub-trex.jpg,200,200,prehistoric animals,dinosaur,couch1.jpeg,225,225,furniture,couch,couch2.jpeg,1550,556,furniture,chair,chair1.jpeg,500,300,furniture,chair,sup-electronics-4.jpg,192,200,sup-electronics-3.jpg,200,176
55,filler2,C,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç tarihöncesi hayvan birkaç da mobilya.",Bana mamutu verebilir misin rica etsem?,Item55ConTR.mp3,Item55SenTR.mp3,sup-beast-3.jpg,200,135,prehistoric animals,mamooth,X,X,1sub-trex.jpg,200,200,prehistoric animals,dinosaur,1sub-trex.jpg,200,200,prehistoric animals,dinosaur,couch1.jpeg,225,225,furniture,couch,couch2.jpeg,1550,556,furniture,chair,chair1.jpeg,500,300,furniture,chair,sup-electronics-4.jpg,192,200,sup-electronics-3.jpg,200,176
55,filler2,D,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç tarihöncesi hayvan birkaç da mobilya.",Bana mamutu verebilir misin rica etsem?,Item55ConTR.mp3,Item55SenTR.mp3,sup-beast-3.jpg,200,135,prehistoric animals,mamooth,X,X,1sub-trex.jpg,200,200,prehistoric animals,dinosaur,1sub-trex.jpg,200,200,prehistoric animals,dinosaur,couch1.jpeg,225,225,furniture,couch,couch2.jpeg,1550,556,furniture,chair,chair1.jpeg,500,300,furniture,chair,sup-electronics-4.jpg,192,200,sup-electronics-3.jpg,200,176
56,filler2,A,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da araç.",Bana ticariyi verebilir misin rica etsem?,Item56ConTR.mp3,Item56SenTR.mp3,sup-vehicle-2.jpg,200,169,vehicles,train,X,X,1contrast-van.jpg,200,128,vehicles,delivery van,basic-car-2.jpg,200,137,vehicles,car,horse1.jpeg,225,225,animals,horse,bird2.jpeg,274,184,animals,bird,bird1.jpeg,274,184,animals,bird,sub-racecar-1.jpg,190,110,sup-light-3.jpg,200,111
56,filler2,B,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da araç.",Bana ticariyi verebilir misin rica etsem?,Item56ConTR.mp3,Item56SenTR.mp3,sup-vehicle-2.jpg,200,169,vehicles,train,X,X,1contrast-van.jpg,200,128,vehicles,delivery van,basic-car-2.jpg,200,137,vehicles,car,horse1.jpeg,225,225,animals,horse,bird2.jpeg,274,184,animals,bird,bird1.jpeg,274,184,animals,bird,sub-racecar-1.jpg,190,110,sup-light-3.jpg,200,111
56,filler2,C,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da araç.",Bana ticariyi verebilir misin rica etsem?,Item56ConTR.mp3,Item56SenTR.mp3,sup-vehicle-2.jpg,200,169,vehicles,train,X,X,1contrast-van.jpg,200,128,vehicles,delivery van,basic-car-2.jpg,200,137,vehicles,car,horse1.jpeg,225,225,animals,horse,bird2.jpeg,274,184,animals,bird,bird1.jpeg,274,184,animals,bird,sub-racecar-1.jpg,190,110,sup-light-3.jpg,200,111
56,filler2,D,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da araç.",Bana ticariyi verebilir misin rica etsem?,Item56ConTR.mp3,Item56SenTR.mp3,sup-vehicle-2.jpg,200,169,vehicles,train,X,X,1contrast-van.jpg,200,128,vehicles,delivery van,basic-car-2.jpg,200,137,vehicles,car,horse1.jpeg,225,225,animals,horse,bird2.jpeg,274,184,animals,bird,bird1.jpeg,274,184,animals,bird,sub-racecar-1.jpg,190,110,sup-light-3.jpg,200,111
